case_mass_success,mean_mass,p10_mass,mean_size,median_size,p90_size,top1_coverage,minority_fraction,empty,rep,model,method
0.8735042735042735,0.9623870302707135,0.8779411764705882,50.116239316239316,51.0,76.60000000000002,0.9794871794871794,0.9423988632401091,0.0,8,3,pacs_global_residual
0.8837606837606837,0.9651961214818954,0.8888888888888888,54.18974358974359,57.0,84.0,0.9811965811965812,0.9463519798402845,0.0,8,3,pacs_stratified
0.9213675213675213,0.9762470360022402,0.9319540229885057,55.10427350427351,46.0,106.60000000000002,0.9846153846153847,0.9624886340012987,0.0,9,0,global_panel
0.8923076923076924,0.9663855765891173,0.888888888888889,46.46495726495726,45.0,81.60000000000002,0.9777777777777777,0.9512088112678744,0.0,9,0,pacs_global_residual
0.8974358974358975,0.9706820028941612,0.8963926670609107,48.84615384615385,48.0,87.0,0.9811965811965812,0.9535573546127677,0.0,9,0,pacs_stratified
0.9179487179487179,0.9741005967216497,0.9285714285714286,49.28034188034188,42.0,97.0,0.9897435897435898,0.956698222179035,0.0,9,1,global_panel
0.9042735042735043,0.9716293226413122,0.9038402457757296,50.85128205128205,52.0,80.60000000000002,0.9863247863247864,0.9545223902380662,0.0,9,1,pacs_global_residual
0.9042735042735043,0.9715660666949175,0.9038402457757296,52.1025641025641,46.0,87.60000000000002,0.9863247863247864,0.9547751095594127,0.0,9,1,pacs_stratified
0.9076923076923077,0.9701098283946078,0.9090909090909091,52.95384615384615,50.0,93.60000000000002,0.9829059829059829,0.9512609326225901,0.0,9,2,global_panel
0.9076923076923077,0.973479238940619,0.9135403726708075,56.12991452991453,56.0,82.0,0.9863247863247864,0.9550312318746386,0.0,9,2,pacs_global_residual
0.905982905982906,0.9709716933118608,0.9122489391796322,56.001709401709405,50.0,89.0,0.9846153846153847,0.9530018913849919,0.0,9,2,pacs_stratified
0.9076923076923077,0.9761418208946281,0.9175675675675675,58.78632478632478,53.0,111.20000000000005,0.9897435897435898,0.9594814769049272,0.0,9,3,global_panel
0.8905982905982905,0.9677503322152619,0.8888888888888888,50.53504273504274,51.0,75.0,0.9863247863247864,0.9465026136194267,0.0,9,3,pacs_global_residual
0.8871794871794871,0.9649861863635311,0.8876310272536688,51.883760683760684,50.0,82.0,0.9846153846153847,0.9428914203699484,0.0,9,3,pacs_stratified
0.9299145299145299,0.9744402978083061,0.940923076923077,57.45811965811966,51.0,108.0,0.9880341880341881,0.9599458432862283,0.0,10,0,global_panel
0.9247863247863248,0.9695187371010527,0.9324242424242425,54.03760683760684,55.0,84.0,0.9794871794871794,0.9579776834492766,0.0,10,0,pacs_global_residual
0.9282051282051282,0.9724931726479128,0.9333333333333333,58.72136752136752,64.0,94.0,0.9829059829059829,0.9600890924411367,0.0,10,0,pacs_stratified
0.9367521367521368,0.9800209567286458,0.9504878048780488,51.9008547008547,47.0,98.60000000000002,0.9914529914529915,0.9622230994048396,0.0,10,1,global_panel
0.9247863247863248,0.9765602023907711,0.9333333333333333,50.93333333333333,47.0,81.0,0.9880341880341881,0.9585825717296212,0.0,10,1,pacs_global_residual
0.9418803418803419,0.9798841376373475,0.9594594594594593,57.45128205128205,64.0,86.0,0.9880341880341881,0.9660318294993918,0.0,10,1,pacs_stratified
0.905982905982906,0.9694158341979406,0.9064935064935065,59.085470085470085,55.0,107.60000000000002,0.9794871794871794,0.9546785080066577,0.0,10,2,global_panel
